source,sand_pct,silt_pct,clay_pct,LL,PI,moisture_%,gamma_kN_m3,e_void_ratio,c_kPa,phi_deg,depth_m,OCR,sigma_v_eff_kPa,E_MPa,stone_column_flag,relative_density_Dr,stone_col_D_m,stone_col_S_m,area_replacement_ratio_Ar,Ec_MPa,Ec_over_Es,delta_c_kPa,delta_phi_deg,delta_E_MPa,delta_e,delta_gamma_kN_m3,effectiveness_%
CANSIS,13.29122937392363,29.242698890934065,57.46607173514231,59.53615824194818,7.34751789473546,20.8019220736049,15.673351333632416,0.557950707237971,34.12029636229232,26.44283945954712,1.1306362431379835,1.2147183940547348,17.720859069239857,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.619117744653245,6.016326942482639,72.72487845198808,-0.23165591648282163,1.478298594391356,60.0
CANSIS,8.952968542700633,35.7294899951747,55.317541462124666,35.937625146603494,21.815052955628158,20.985124742361304,18.41403417541745,0.9300031248397146,8.399105141823926,21.38617437711778,2.902384767288033,1.6831299288491646,53.44461229505286,8.842087838527105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.809868042065903,6.17075524859405,73.06779450880548,-0.2336466745111807,1.5293468633464655,55.818680326601296
CANSIS,18.772356430979137,55.868915054971424,25.358728514049442,51.294568821850454,16.093755482614277,25.323489562363136,20.47718758095655,0.8542820718117539,17.10803007084774,33.93009775198213,2.630992420010929,1.2904387615577178,53.875325308638615,12.018692775597062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.15446144727877,4.421199150551885,57.96313558233629,-0.19566446526739842,1.2184753242546484,41.92937845033442
CANSIS,8.033038170778687,86.11684792013361,5.850113909087709,64.29888741180935,26.703556359437634,33.576895943617686,19.7784804691877,0.5265023068163129,27.136549545038186,33.69788652588697,1.6448752479004902,1.2359636461811652,32.53313296485012,25.9643707117844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.98379885927534,4.1573301036912005,40.77408071679821,-0.15711338479386883,0.8650390048415548,37.79143464722063
CANSIS,37.37653380689849,6.565945250776608,56.0575209423249,50.79315940911523,9.428744736184647,16.017317795812623,18.10722844521795,0.6980277562455381,26.13663284082336,28.39214287531916,3.6256384140026277,1.9151488901347913,65.65026302210327,21.01350665309492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.17330782461809,5.817134499179108,77.86754698854746,-0.22145738601550852,1.449025701267696,48.4665539243733
CANSIS,33.077901437651086,38.371970404896615,28.55012815745229,31.64797373768169,22.315648805654114,13.037534407522951,15.818204546433211,1.0262398985163574,17.681859106817967,30.870624954839574,4.884603629473143,1.0261428298579103,77.26565933925625,14.2587990918306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.37777217071803,5.401836389353677,54.72893324795145,-0.21698182036457908,1.1820047841000723,51.09188947977638
CANSIS,27.78682448307234,14.047160469525835,58.16601504740183,21.2200390778269,25.952882241202754,14.936762246498432,19.65686757192855,0.7752206301406107,15.395725038581547,29.4416025805392,3.2487552442581005,0.856581541995535,63.86035160998988,9.077503579179103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.855102935020927,6.0626083399238295,71.7264207447048,-0.253494739139798,1.523373185363654,54.018363661799675
CANSIS,32.35637640717207,9.644524852919027,57.99909873990891,63.50494369504649,28.615355486850582,32.17312250523174,18.494892540886053,0.7380010248108375,16.92837135658612,27.49053150463149,3.8590131057757833,1.4599060472372956,71.37203270519406,14.279718822554505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.434863029960482,5.648650916972194,79.44919700338932,-0.23436546949625892,1.5917585333236062,54.5730275375233
CANSIS,21.95251093872458,26.13196901057062,51.91552005070481,21.063470542519358,22.081200707241145,26.14527031638015,16.074664985297833,0.7517347828376117,12.928287894759178,18.853567951822363,1.2738018102640671,1.9601183559694326,20.475937357660793,14.636498193311569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.794461983988578,5.205236076797959,79.1773325014398,-0.23686834504458584,1.7993196961036912,59.790169667015796
CANSIS,5.163295926444044,73.64201500972874,21.194689063827212,63.73508363420997,17.429369100210682,17.147669730979004,15.969286424116781,0.61488549820284,11.159988161203994,25.276229480842577,2.670667983267979,1.1911909778453427,42.64866196852468,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.84923365827249,5.157620641363828,61.56284124666245,-0.21494387508117874,1.2793561002081106,47.2103782707844
CANSIS,30.566632567784136,43.25299235910997,26.18037507310589,46.4468567013606,20.446181005030347,30.398673474215432,20.048134097182963,0.7027889439756374,19.4911909267667,28.79658083467857,1.4654339406579835,0.7806477927174159,29.379216152874513,7.369494493420366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.560900826804843,4.705445765565382,57.469140443777356,-0.20809164919200412,0.9560186936707826,45.640682434818125
CANSIS,25.876020579117483,22.311462487455394,51.812516933427126,66.95338492564481,26.722624611967955,31.5342499090859,18.84600131469039,0.7033972907929471,13.05601268202822,28.840505822138955,3.4511833421460416,1.1410968475024377,65.04100580332188,7.411693633165197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.787249138717888,5.7705570670909205,77.15068533080806,-0.24823138754166776,1.337630892046253,57.88372698926616
CANSIS,43.82039475321095,33.74889496319378,22.43071028359527,59.93916178868327,19.265243665970743,31.16285846725695,19.646433996583777,0.5287952611031098,13.623849946917503,23.969961894758136,4.753928632856619,1.357711150615426,93.39774510988731,19.707533166069506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.62567287352205,4.466753432639549,51.60758672985556,-0.17622557234673883,1.1221918617766953,38.419155543998095
CANSIS,27.125032412100488,58.552866520164415,14.322101067735087,69.89670552666686,5.759676492420922,32.97316334098886,19.894894501411336,0.9221621956848551,24.702681904236712,33.06707178652849,3.647110929886554,0.9104999086218778,72.5588871850372,17.917955957593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.56144580477858,3.6650268791932596,51.287017518600805,-0.1485624414752183,0.9785969020804888,33.515007071923925
CANSIS,6.65815641301237,57.71777415177838,35.62406943520926,37.53559077258551,28.273717387674445,16.306025504334038,18.35886176024161,0.7290774375471334,34.05611995099677,20.677712515788496,1.3072121932576861,1.5555328834734397,23.998927947320098,11.237836011763445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.887866502334614,5.782909715397819,72.91758292166465,-0.21182599009430297,1.4784273949775655,49.03359885387164
CANSIS,11.849273993768815,31.66221342738823,56.48851257884295,58.35941444655634,22.238168775789028,28.87604821865696,18.087231758775207,0.9521989377490329,23.109116016781254,26.005751139448968,2.4186648199403313,1.9970742057132609,43.74695114505708,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.68722016487102,6.095189238763647,81.96948913175149,-0.24249063520677286,1.640915206181905,60.0
CANSIS,17.5583623410957,39.159998841780784,43.281638817123515,40.09654568046211,21.912834644431165,21.5134874318535,17.652137051604953,0.9676914006159425,7.309384011948988,29.054143624813165,3.202653517763406,1.2872613187758768,56.533678824364365,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.638007949939764,5.463691655944221,65.52978208053551,-0.22479466980352392,1.6458017441402615,51.29958258129388
CANSIS,33.47357448458743,30.173061160497497,36.35336435491507,43.99378101519544,10.391878809942929,31.049963822251538,17.084732938955597,0.616596730084262,7.267508415622009,29.154172894268946,2.612831024533009,1.1611471237492763,44.639520268764194,17.20527290544198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.721938001683982,5.221053182818771,60.0303830279214,-0.19939825062435335,1.21245004685084,46.50601339101327
CANSIS,37.002214120027475,52.653078722580254,10.34470715739227,51.3752731609185,21.47213675581643,28.21226692904033,17.672979804293558,0.8615444151935707,33.54269662536698,28.37822330830105,4.334576041900689,1.2209154168848066,76.60487484868558,14.784829809506313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.879147145458653,4.357677794322055,51.60378012909291,-0.19567703383568974,1.2342344017649935,38.537037334589
CANSIS,18.01397235274968,43.16063017879599,38.825397468454334,63.68385570931694,14.846610141353962,29.411186162493117,19.36939827865078,0.7597549922896399,13.918723709220009,22.404611415229763,4.258684018839957,0.8496900319137615,82.48814690383625,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.051124383097626,5.245427226264497,56.78882987900295,-0.2114347445265859,1.1303980801456714,50.57548091601278
CANSIS,39.73044073653963,0.8165975077258949,59.45296175573448,69.20417345996475,21.280824426037302,26.404045942026787,18.50961715507566,0.9840862058568168,7.762009582474263,20.49930509898595,3.4473240804128857,1.848255681854091,63.80864893791577,11.457453911951731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.335980099474964,5.814611845312705,77.31364841359067,-0.23514222998301942,1.4787567771985957,57.298919005503066
CANSIS,38.55616765841083,48.73921150358035,12.704620838008822,58.41367069322591,7.664825757699768,14.43571923674267,19.96261644977423,0.6186573735470497,22.971337614511448,28.175045229227372,2.493831780530821,1.2392733521777575,49.78340732499433,21.257418147911142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.28792512706999,3.428125830521502,38.85100564907316,-0.14897664162569366,0.670077201459402,31.44396704965264
CANSIS,12.631362228652856,53.860506891341615,33.508130880005524,40.88833910836669,21.4461326150759,23.62567297242346,17.71690007189594,0.8727972601705243,23.709463348707985,27.588833858231006,2.0213454950529766,1.2034567348522938,35.81197614663061,8.910192901605466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.11154727069075,5.300060098067426,69.40889272343408,-0.21225283085591745,1.3494614526231403,53.45337561611494
CANSIS,4.41453388341412,42.32994716054833,53.25551895603755,41.06785011385351,29.985343144266665,34.616743488112704,18.53544789359377,0.8342636672389974,24.455144603560644,20.869696164627854,1.4234972728525173,1.5575973548096167,26.385159527630666,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.106203315307134,6.169365365004266,71.6736715584671,-0.2575840153166763,1.6441036855103868,60.0
CANSIS,7.204077430713844,47.05364859280492,45.74227397648124,56.879115079444574,6.205300971513901,33.43470166242797,18.656537765459944,0.6624158126645081,13.02206083572624,29.282226329129013,2.419590733946216,1.2746434472104604,45.141185904824525,6.057396908961526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.370243998366195,5.2386663132399045,73.2394182143072,-0.22007804359499572,1.342107639856139,50.49271386629799
CANSIS,11.88764543760968,44.77648880765059,43.335865754739736,31.938857288415115,29.429354605532932,11.079343394925292,18.458485811531627,0.575130497008145,5.453320526434251,25.282751867738504,2.652690068830878,1.5427035094501997,48.964641997905616,6.099859965136054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.230059595853117,5.735181741720827,67.76215650772575,-0.24105741846186735,1.5521586426605813,53.81025642401323
CANSIS,7.7418997440491895,48.621475636659795,43.63662461929101,25.52370565656973,15.172699018071766,14.120370393235929,19.01316886542758,0.8584018682625021,33.95046108363415,28.68416946565045,3.7032917004162944,0.7798801771700237,70.41131045795146,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.28725912679078,4.7486684862245285,67.14314665907429,-0.21522520979282542,1.2785665267092867,46.94762706623699
CANSIS,10.748871281427329,64.47911540148614,24.772013317086532,37.73110788203883,26.768836258431477,13.293219336364048,16.68716734187403,0.9062286019727819,12.526791370733076,31.39787327632241,3.632639297190294,1.7578403468388957,60.6184598448821,7.805691902718859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.358800389882905,5.193260722401904,70.91163843493936,-0.22585241417288196,1.3740989649139403,51.73846350046996
CANSIS,16.942129436722283,61.91031912873058,21.147551434547136,34.361949582704085,24.559637101456836,28.14949774963239,18.061818887728954,0.6735950390698425,25.280788641576425,20.71565485723077,1.2804325585650278,1.9226551387432234,23.12694097075293,13.33760947816525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.178759449136848,5.090036088862259,56.06127352565345,-0.20201921864519645,1.0758735643830446,45.355608544639544
CANSIS,7.843866713422209,42.641269735259534,49.51486355131825,34.81540602279951,19.175406524666695,30.444633246423628,16.02112401404174,0.8546579322122726,26.19889609636129,18.306317887949387,2.581037261724631,1.5433950020072018,41.35111805495302,6.277042091828257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.10335601183506,5.8944464575336,80.63331834577356,-0.2562137691409653,1.7586852614078294,60.0
CANSIS,40.55341989697037,9.890343395674691,49.55623670735494,31.680387552495496,23.461230231283164,15.337784157766798,17.422556638224062,0.7173219991863268,23.300222512384572,30.46564138233259,1.7271154688694477,1.940935707516454,30.09076707713086,14.311995428050983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.144539781750602,5.7231021523758425,65.49930836587545,-0.22784993303811768,1.5026700231913024,56.311294017589596
CANSIS,3.5026451854826712,43.80837729261162,52.688977521905706,22.104659481818093,26.9628890325337,22.646317323795724,17.93833534310632,0.8922637858054399,14.387221826409446,27.755158802441855,1.6272508212672228,0.8968620086809522,29.190170919236607,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.272265274336636,6.419149220622451,86.20855333714653,-0.25557940211132496,1.5783045463699583,60.0
CANSIS,22.23187933707639,22.539890272317685,55.22823039060592,20.89369673667069,15.103508041275825,31.01757570028,18.761121297727364,0.6095684011917292,13.132887612921973,29.19423311395395,4.309208598948984,1.3206410463244598,80.84558522209167,7.93635652460378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.388448651742817,5.435525550907335,70.8640604434989,-0.21835234117728033,1.6854080951387935,50.07862553359723
CANSIS,21.930820126862354,44.94534793578606,33.12383193735158,69.38611948680158,13.175829039080968,28.320038619156264,20.252655262931018,0.9896182514498959,22.930048481081094,31.41047959981828,1.1676608668650301,1.4823487541290814,23.648233000632647,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.109560905534476,4.2711665151652225,54.23663752789302,-0.17946283318784473,1.07113266016552,50.70039185908877
CANSIS,52.76188733320258,14.654716459001442,32.58339620779598,41.38865668679311,21.689834639089618,23.555930137296208,18.50325533274178,0.6580752780560688,30.982869008350747,30.844974957192008,2.6767315036084853,1.4562576416475426,49.52824646846163,19.461243394617735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.801026808785178,4.905932634702938,59.13830394837703,-0.20473220842057518,1.1511661374843396,46.92692872597692
CANSIS,5.103022721262659,45.990742435564705,48.90623484317263,39.216332357984086,25.196148548531465,24.75869226146932,19.217969580882798,0.7022822932658841,33.402011867701866,33.37472235086119,1.6728146230660728,1.2219003128157562,32.14810054053971,11.996189633991229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.069040671551214,5.501178089828456,75.59461118173324,-0.24285241545893502,1.3623826435766953,57.0124222257176
CANSIS,19.743978737050462,39.508005070172445,40.74801619277709,53.982364134653494,24.057128369415395,22.709013672907,18.031330297476014,0.5319505736441924,8.177174132112729,26.57496126163389,4.5173208627138965,1.1395097321761398,81.45330453527357,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.282498378744263,5.338762285541298,66.98228081968375,-0.2528854863384698,1.4804462886362446,52.2186169552366
CANSIS,46.72451059848786,9.667311152338456,43.60817824917368,30.912694393253208,24.945341221465863,17.438711282970516,18.670520156881658,0.561331716776702,9.644858377931595,25.815930122558484,3.2281620531001405,0.8648712293155444,60.27146468208665,12.928448298219012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.339434124932472,5.467195016490452,64.45114170131417,-0.2422123937827704,1.5077383615345297,54.47195570030267
CANSIS,39.48071477923737,11.750688401777076,48.76859681898556,67.49805919751127,15.889582870323325,24.125549821475403,15.854661080668867,0.7837240464917805,33.34208776349239,24.43019519825168,1.925522545507392,1.2092651857309615,30.528507362206497,14.106204235404961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.29346347198079,5.872078951323992,70.5196665574553,-0.24976448396356815,1.6061492333191274,51.858260995216966
CANSIS,35.154405824719376,10.895300375314477,53.95029379996615,59.3172507207776,25.44585540437554,27.222132551252265,16.771957904209234,0.6471759722003844,27.096056850043777,20.45905668550727,3.0097091486655057,0.9114590596371306,50.47871514533127,15.647385489413809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.104446765611737,6.060956466635289,69.59125365404333,-0.23637126352145305,1.9277623486310862,60.0
CANSIS,15.011268397346942,61.39899797581859,23.58973362683447,24.470550115612976,8.00522638426521,31.833072896520193,17.309265466025693,0.959514124158207,31.48981474489319,27.16171572611236,3.9259454388124633,1.6546753794398839,67.95523180553765,9.466423761592386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.83376862136378,4.640414051470123,66.1077929512278,-0.18585507619707436,0.8945640243951838,41.955541484871894
CANSIS,9.769894371188816,64.57304323361427,25.65706239519692,40.87903878924642,18.61222744902124,25.907283849481203,17.86246677503257,0.5080813637602246,11.078979024060295,22.43220038921566,4.8324720356777355,0.971480216142967,86.31987117856755,6.480250755976263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.655866177235298,5.497564224393211,57.5268095795916,-0.20000153454402111,1.3591108451465053,47.50094225589136
CANSIS,43.40530670597566,46.425686602776544,10.169006691247795,63.95591537810824,5.143966512453039,29.02803842607895,15.728243727511918,0.7085017267695649,22.627576133282055,32.74092019540761,1.8817840169816757,0.776134896869894,29.597157661624223,12.178724392324538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.45930606486712,4.0689066124530555,54.83977955512035,-0.19352797137769812,0.9846754125674296,41.03810002536048
CANSIS,47.953288120255166,15.241304124955263,36.80540775478957,67.2366011145705,13.114645747506758,14.001790873864325,16.20012048776659,0.685540050723001,26.03418783252421,27.33105286843356,4.54472708851738,1.4180759791624045,73.62512641799822,17.090445162230047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.579126519022296,5.228760185282717,64.89794142948527,-0.22386531407922744,1.273206860600142,45.79264801097341
CANSIS,37.0311838590745,55.99199108210468,6.976825058820815,43.37007556249348,14.161538371784946,21.538936860494747,16.88407153895653,0.5106301970046806,25.40335656340918,27.48544288812976,4.737216456669961,1.473798652535222,79.98350154993778,26.636662247912025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.756644384934905,3.7967672011219764,40.79448783738252,-0.15319300264810867,0.9104867075800498,34.48311291543021
CANSIS,31.264958816913094,38.1271501858016,30.60789099728531,50.67056946053539,14.904317290231385,10.233290495677332,20.357663454505253,0.5684026194502806,17.244550726000945,23.67879457403216,4.6656821781282645,1.8334869796646571,94.98238756801824,14.5440753968435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.452780906108217,4.263979127061142,54.71767152094277,-0.1828775523356422,1.0463137524112134,44.065749142722
CANSIS,14.720537114430492,50.43400797665279,34.845454908916714,28.35169730460376,22.386680167246553,16.166971613040577,17.156735035515254,0.7275034712052494,5.461846750739254,18.83182963164332,3.5416574274476393,1.4500760961429864,60.763278069283736,8.530858116988714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.853199690897508,5.2530285174752835,72.35777820045652,-0.22515958668271488,1.6306932242025984,58.85342323656356
CANSIS,45.877257604486935,33.362973528457424,20.75976886705564,69.55843130684883,14.713952531758643,28.16154287782512,17.910205290560413,0.7710755214460956,22.487781704127894,18.507900245967818,3.5192826177388308,1.1491251098404793,63.03107415920331,18.695906304183417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.01502906627376,4.286570243024172,52.3815676946251,-0.17644315201736036,1.2301350235858717,41.329562652889564
CANSIS,9.586382162327304,52.9177885063771,37.49582933129559,31.58358506917217,16.217340565563266,34.79524878373408,16.480488563691964,0.7223593609901781,12.593046175388263,24.773362306451162,2.612842532735291,1.7439154459842168,43.06092147947191,7.788023430310356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.552314720889685,5.517200506037631,74.54124603773066,-0.2065319288875374,1.425590847458933,54.12478416048465
CANSIS,21.57686027300017,71.74562598035212,6.677513746647719,67.13658870675629,10.938603271858186,12.479452489680398,18.553900355378843,0.7920157231266516,18.50762738428671,19.353046049555807,4.009591529215152,1.4023625611436472,74.393561698829,10.882365372435535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.054516973437394,4.617853508154515,52.31511162873526,-0.16275754014138247,1.1360611219417263,35.82133562198768
CANSIS,28.280004395326547,64.66584522346666,7.054150381206793,52.482332449618426,14.331294790733502,20.037357896532207,16.90341607757987,0.8273224211981249,33.72743045251452,27.709551288642224,3.1251760734037277,0.8030643700205492,52.8261514844405,19.85228573095078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.80736598490882,3.867594833767654,54.09760054383074,-0.16690662966718622,0.8432188835592569,43.802821984648304
CANSIS,22.780784553382123,26.976184610336674,50.24303083628121,50.38683974394296,10.681740681578788,30.00177421747899,16.534962892192134,0.5054581016203096,16.97105952927304,32.09556809023452,3.709752284913178,1.4356057284072206,61.34061637026438,10.732262547939857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.39752235272949,5.449474517271977,66.96360590991407,-0.22784328535254594,1.3126540169272736,48.89834117946757
CANSIS,13.961529720437605,61.227985001942926,24.81048527761946,45.634425550825426,6.8298980942110905,15.100890865722471,18.082863142229897,0.7552523376994271,30.1940481999328,32.12663706429956,2.713831615395182,1.880424109048161,49.07384569224775,11.523718055080126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4518963104313,4.3916080584080674,46.75366561314817,-0.15735161041148682,0.8618073608390702,41.81476689270703
CANSIS,7.350226959772598,80.66144484437373,11.988328195853663,31.533490585887932,20.086214834534445,23.877123732557155,15.527528995802104,1.0299245824881735,10.656218172477534,28.54472656211572,3.9259858561725562,1.2152064131476867,60.96085921882832,7.462587062071345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.172725965284222,4.9615967037157125,55.6756158967794,-0.22027927302347308,1.168927369916042,41.33765259792736
CANSIS,32.44731732027336,33.8293033767124,33.72337930301424,28.826401600275414,21.705319963875407,28.32678240074187,15.538320163246127,0.7854677540712518,25.173814940750866,21.379709303566898,4.297886070418196,1.08522354246974,66.78192978731371,18.19673355220521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.604224872202572,5.475449124625126,68.37621729204844,-0.215517098228724,1.4383189875161775,44.691110666308994
CANSIS,13.3708615501045,39.279493029471894,47.3496454204236,31.024310453508768,20.487258650240364,25.399636256504476,16.59534404550929,0.8726482471024243,34.3102086331683,31.807949301741953,1.5857450264112645,0.886510294123426,26.31598428175015,10.78840407970516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.36412185412952,6.1842468954919685,76.17747750971753,-0.2402737790420712,1.5520484765441402,57.4650828635184
CANSIS,35.78388561641002,47.34595787126361,16.870156512326375,29.321913107212726,16.58735109501431,14.700618365385402,15.683606812504106,0.6715251218542858,8.056793026188103,32.177494965011334,4.331718862296912,0.8968791785159644,67.93697545857238,15.16024897021666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.069864862178038,3.9916329351330573,44.58087111893026,-0.1884802225837257,1.2337861962152716,45.29695774828993
CANSIS,7.775328988947486,52.965694841007505,39.25897617004502,58.97922367833767,14.494644504480746,18.884614217143486,16.040128770653457,0.9256952579840194,5.24959826681576,21.14645735924734,3.161186127161229,1.2626029296443644,50.7058325476694,10.759190011599573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.664464274419185,4.693727123515512,67.34024032179752,-0.22948231239720612,1.253615005644334,51.501721769660705
CANSIS,31.347694455196002,58.95819497014676,9.69411057465724,37.50626295833651,26.58334123929563,29.59479461213493,17.194303246693757,0.9251068150318633,18.007483778978433,29.798817372330838,4.378663636360898,1.4743837714099883,75.28807037886007,15.12489203082998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.23543337861248,4.478575835958513,57.25250859239451,-0.19079545395698275,1.2845803553821502,43.560926678464284
CANSIS,35.1928453870939,56.96465994863268,7.842494664273423,22.89213382816982,17.97704462840545,23.855662853300416,19.512928397899064,0.7867128262097765,7.778764491541016,22.58431278283397,2.7252068253640584,0.8048000267204822,53.17676565279469,14.226580296058305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99991680887959,4.328565750038481,45.742556790591074,-0.15702654811265207,1.0285680103212904,46.3714683181136
CANSIS,2.740830136855744,63.034665126896115,34.224504736248136,68.45513150704056,16.979546940743276,10.130740338572819,18.360243216846506,1.0368076028035675,27.45153049028694,30.842244997646873,2.51616194153214,1.9214391657327154,46.19734521950281,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.66532503296544,4.669973986207552,71.30961197302605,-0.1805237478099462,1.4298670324826892,48.6552155392057
CANSIS,17.7163361690037,47.54873214244044,34.73493168855586,64.18929424817128,5.641051645160892,29.024769000702346,18.06333862978208,0.5690526181194594,32.436459915456766,33.95580639845764,4.66024293006889,1.6816737026787547,84.1795461428822,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.436052673957526,3.9140930144240187,61.512768926877285,-0.19010225128648534,1.0177833535888376,47.4578525106818
CANSIS,6.716792500649862,53.22456291694878,40.058644582401364,66.38761415976064,13.53119569065391,10.882783873505977,16.967444116040607,0.5093212156892696,18.020629181262763,18.480416085270285,2.004677070193605,1.4626110937687615,34.01424615921801,7.9733035605120355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.749861780733653,5.507889499258928,74.21207354488857,-0.22833630920502032,1.4383396062736844,49.61437537958432
CANSIS,3.012370043943651,52.05260660130997,44.935023354746384,69.74539113232177,14.504890469646426,28.643344568280803,20.158768597164084,0.9235870164664028,12.76134926466323,32.35785385265491,4.376849301144572,1.7769702722206882,88.23189224643278,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.295933379115192,5.245070176276332,62.723854507743425,-0.21723647220212358,1.209060073959552,50.66540532441491
CANSIS,40.2558100238404,1.0723256057202022,58.6718643704394,28.694762460974367,14.970569522422512,15.062014004130935,17.485075206185957,0.9439355455506855,18.03209957019829,27.96208853757853,2.9360822900376164,0.8042427838557472,51.337619652858415,7.083892492829743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.031556614791036,5.6089263496324095,80.46804063706492,-0.24936701073684847,1.533117871195508,57.34184508461573
CANSIS,17.182020968785128,49.42145987464913,33.396519156565745,39.81210094513294,19.504309230683305,33.951837002984504,15.935463833978858,0.566113976016317,26.70343453550003,33.57412190663714,3.056381770205039,1.3198905410530617,48.70486116193468,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.155430342279093,5.2131723043532086,78.60221598189953,-0.24499118941669548,1.5167740432072125,52.197481551313594
CANSIS,47.47378474483023,29.763609243401238,22.76260601176853,57.911923785204564,18.34006366817196,19.198518782552114,18.585332580589007,0.6460705581272334,5.271624847411129,25.440152280422843,2.233873125957936,1.5191210649201623,41.51727498876824,17.966007304702224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8371385563148825,4.251735642111592,62.974493100664226,-0.19007835016709748,1.173728860151308,48.41883214162258
CANSIS,11.619859030941324,39.64490025677997,48.7352407122787,54.80103090268961,20.197627319836116,18.173290408451976,16.069191967383006,0.5096537998516459,22.683619684540915,31.558206889141978,3.2921688024760627,1.777248777953776,52.90249247601727,6.919138272697621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.07924375910564,6.007486619433729,68.8334357821412,-0.23910196018976368,1.490113009683946,60.0
CANSIS,40.92567854633391,39.178547634252006,19.89577381941408,27.694795316992753,24.122081538553207,13.722201258311117,17.22611571400846,0.6613197359293106,23.398750546621372,18.998305097572434,2.3008447851048452,1.718510428064048,39.63461850818899,15.191252704438726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.810119317107425,4.681660474821008,58.21330685182111,-0.2131404485939309,1.2616192960449033,46.91375306702005
